StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,InformedConsent,Instruct2_1,Instruct8_1,cards_con_cause_1,cards_con_conf_1,cards_dis_cause_1,cards_dis_conf_1,casino_con_cause_1,casino_con_conf_1,casino_dis_cause_1,casino_dis_conf_1,chores_con_cause_1,chores_con_conf_1,chores_dis_cause_1,chores_dis_conf_1,ducks_con_cause_1,ducks_con_conf_1,ducks_dis_cause_1,ducks_dis_conf_1,fruit_con_cause_1,fruit_con_conf_1,fruit_dis_cause_1,fruit_dis_conf_1,wheels_con_cause_1,wheels_con_conf_1,wheels_dis_cause_1,wheels_dis_conf_1,Age,Sex,AttnCheck,PROLIFIC_PID,STUDY_ID,SESSION_ID,cards_probC,cards_probA,casino_probC,casino_probA,chores_probC,chores_probA,ducks_probC,ducks_probA,fruit_probC,fruit_probA,wheels_probC,wheels_probA
6/30/21 2:01,6/30/21 2:04,IP Address,,100,176,TRUE,6/30/21 2:04,R_db76uKg3beLtta9,,,,,,,anonymous,EN,I consent. Begin the study.,1,0,0.001,1,,,,,1,1,,,1,1,0.003,1,,,,,1,1,,,1,1,24,Male,Yes.,5dd48444dd9a7447d224cc71,60db29b0e5ef0adece0474e6,60dc24d745922f34a3083f53,7,6,3,8,3,3,9,4,4,5,6,9
6/30/21 1:51,6/30/21 2:04,IP Address,,100,762,TRUE,6/30/21 2:04,R_pH6yCV14Zh64Km5,,,,,,,anonymous,EN,I consent. Begin the study.,1,0,,,1,1,1,1,,,,,0,1,,,1,1,1,1,,,1,1,,,56,Male,Yes.,5e059d2bb1fb05fd1f841142,60db29b0e5ef0adece0474e6,60dc2219a5b4568aebf6bfd9,4,8,5,8,8,4,1,9,9,4,9,9
6/30/21 1:53,6/30/21 2:04,IP Address,,100,671,TRUE,6/30/21 2:04,R_u1XmVjiHoFZ8lOh,,,,,,,anonymous,EN,I consent. Begin the study.,1,0,0.51,1,,,,,0.51,1,,,1,1,,,1,1,0.51,1,,,0.51,1,,,34,Male,Yes.,572bcf0d34b25a000edd2cf1,60db29b0e5ef0adece0474e6,60dc22fc4e40f2115e77fca5,10,5,4,10,7,9,6,9,3,2,10,1
6/30/21 1:58,6/30/21 2:05,IP Address,,100,435,TRUE,6/30/21 2:05,R_bjFvcdQAVzqrK0h,,,,,,,anonymous,EN,I consent. Begin the study.,1,0,,,0.803,0.596,,,1,1,,,0.976,0.914,1,1,,,,,0,0.708,0.404,0.61,,,38,Male,Yes.,60c10acc73ff7d406c3d940d,60db29b0e5ef0adece0474e6,60dc242f255809fd8350fc23,6,8,10,5,10,5,9,6,5,4,10,6
6/30/21 1:57,6/30/21 2:06,IP Address,,100,491,TRUE,6/30/21 2:06,R_3DcpwREYxaFDHwZ,,,,,,,anonymous,EN,I consent. Begin the study.,1,0,0.001,1,,,,,1,1,,,1,1,0,0.001,,,,,1,1,,,1,1,33,Male,Yes.,60c5ea9addd035325fe507f8,60db29b0e5ef0adece0474e6,60dc23f61da9a101a623f0e0,3,9,3,3,7,10,2,9,5,7,5,2
6/30/21 1:54,6/30/21 2:06,IP Address,,100,727,TRUE,6/30/21 2:06,R_2zGPfCN2iRZo1Qz,,,,,,,anonymous,EN,I consent. Begin the study.,1,0,,,1,1,1,1,,,0.998,0.998,,,1,0.994,,,,,1,0.996,,,0.996,0.998,40,Male,Yes.,5d6141608a11df001a477fbe,60db29b0e5ef0adece0474e6,60dc2328c326ee9188ced989,10,9,3,5,10,8,6,10,9,10,3,10
6/30/21 1:59,6/30/21 2:07,IP Address,,100,454,TRUE,6/30/21 2:07,R_3ek2aNKsSZWUUX7,,,,,,,anonymous,EN,I consent. Begin the study.,1,0,1,1,,,0,1,,,,,1,1,,,0.993,1,,,1,1,,,1,1,35,Male,Yes.,60c535a625897f14666aab60,60db29b0e5ef0adece0474e6,60dc2446861f777c403c0aa3,9,10,10,3,8,1,2,6,10,1,6,7
6/30/21 1:52,6/30/21 2:07,IP Address,,100,861,TRUE,6/30/21 2:07,R_2WDxYUinL0koVs9,,,,,,,anonymous,EN,I consent. Begin the study.,1,0,,,0.713,0.751,0.29,0.649,,,0.67,0.663,,,0.721,0.646,,,0.732,0.675,,,0.761,0.739,,,35,Male,Yes.,60bbe0fd5bd34e3cd4cd6f31,60db29b0e5ef0adece0474e6,60dc20a8420c9def0400b1e5,4,3,9,10,10,8,4,3,5,2,10,8
6/30/21 2:06,6/30/21 2:07,IP Address,,100,110,TRUE,6/30/21 2:07,R_XAL8IywWzhCUvrH,,,,,,,anonymous,EN,I consent. Begin the study.,1,0,,,1,1,0.001,1,,,,,1,1,0.001,1,,,0,1,,,,,1,1,24,Male,Yes.,5e56457f6370ba0184e041b4,60db29b0e5ef0adece0474e6,60dc25e7c1dc159d7e4cfe18,6,10,7,8,2,3,8,5,5,10,4,8
6/30/21 2:01,6/30/21 2:08,IP Address,,100,391,TRUE,6/30/21 2:08,R_1IWsQmlt5NEsJpN,,,,,,,anonymous,EN,I consent. Begin the study.,1,0,,,1,1,1,1,,,1,1,,,1,1,,,1,1,,,1,1,,,31,Male,Yes.,60ca48f1c8dcb1eeeb5d91fd,60db29b0e5ef0adece0474e6,60dc24df2ee32cfaae01ed3e,2,7,1,1,4,2,4,9,10,10,6,9
6/30/21 2:02,6/30/21 2:08,IP Address,,100,350,TRUE,6/30/21 2:08,R_1jeMsAcatYbc3VM,,,,,,,anonymous,EN,I consent. Begin the study.,1,0,,,0.755,1,,,1,1,0.866,0.892,,,,,0.855,1,0.639,0.986,,,0.969,1,,,36,Male,Yes.,6035adb4f3a49c270dd71acd,60db29b0e5ef0adece0474e6,60dc2525006e5b9211aea712,4,4,8,2,3,6,10,10,9,1,1,8
6/30/21 2:04,6/30/21 2:09,IP Address,,100,281,TRUE,6/30/21 2:09,R_OvtpgGntMr7tJtf,,,,,,,anonymous,EN,I consent. Begin the study.,1,0,,,0.797,0.844,,,0.89,0.903,0.81,0.937,,,0.935,0.828,,,0.86,0.945,,,0.979,0.903,,,35,Male,Yes.,60935c0401f8b3cbdc48bd8a,60db29b0e5ef0adece0474e6,60dc257d006e5b9211aea715,3,10,1,8,8,8,8,3,9,4,8,9
6/30/21 1:55,6/30/21 2:10,IP Address,,100,877,TRUE,6/30/21 2:10,R_2dz3xmXtHRUi6Rg,,,,,,,anonymous,EN,I consent. Begin the study.,1,0,0.135,0.862,,,,,0.493,1,0.211,0.772,,,,,0.137,0.899,0.818,0.82,,,0.054,0.924,,,22,Male,Yes.,5f822b965e9c003467ca37ec,60db29b0e5ef0adece0474e6,60dc2373137e3ca32725c170,7,2,10,10,7,7,1,7,2,9,1,10
6/30/21 2:02,6/30/21 2:10,IP Address,,100,466,TRUE,6/30/21 2:10,R_1jTIEMWtfsruy7C,,,,,,,anonymous,EN,I consent. Begin the study.,1,0,0.51,0.796,,,,,1,0.82,0.241,0.796,,,,,0.354,0.823,0.063,0.863,,,,,0,1,53,Male,Yes.,60bd28cc95ab27d4f4f6ada3,60db29b0e5ef0adece0474e6,60dc25211a232a9e49c1fe39,5,6,4,5,2,3,4,9,1,4,10,9
6/30/21 2:01,6/30/21 2:11,IP Address,,100,600,TRUE,6/30/21 2:11,R_1d5Zx6lpwwiHOLQ,,,,,,,anonymous,EN,I consent. Begin the study.,1,0,,,0.992,0.979,,,0.899,0.868,,,0.387,0.782,0.901,0.965,,,,,0.168,0.723,,,0.738,0.718,35,Male,Yes.,6047b6818cc3b503d88d40b8,60db29b0e5ef0adece0474e6,60dc24c3cb86f779997b4f79,10,7,1,4,5,7,5,7,8,5,7,8
6/30/21 2:05,6/30/21 2:11,IP Address,,100,341,TRUE,6/30/21 2:11,R_cMC0g7c8a7EfpPb,,,,,,,anonymous,EN,I consent. Begin the study.,1,0,1,1,,,,,1,1,1,1,,,,,0.983,0.966,0.997,1,,,0.983,1,,,35,Male,Yes.,60b167330bfb3f881bd748a3,60db29b0e5ef0adece0474e6,60dc25a26ac2f356e83992fa,9,9,3,5,6,3,8,4,5,8,10,1
6/30/21 2:03,6/30/21 2:11,IP Address,,100,480,TRUE,6/30/21 2:11,R_2qjDwgTCq1g82Jt,,,,,,,anonymous,EN,I consent. Begin the study.,1,0,1,1,,,,,1,1,,,0.001,1,,,1,1,1,1,,,,,1,1,65,Female,Yes.,5e0e2682192ef05760d06150,60db29b0e5ef0adece0474e6,60dc25508c5989ec97ce9204,5,4,9,6,9,3,2,3,1,2,5,6
6/30/21 2:01,6/30/21 2:11,IP Address,,100,599,TRUE,6/30/21 2:11,R_etXBhWg0FPwrQeR,,,,,,,anonymous,EN,I consent. Begin the study.,1,0,1,0,,,1,0,,,,,1,0,1,0,,,1,0,,,1,0,,,41,Female,Yes.,60c0c96e02365df045c50524,60db29b0e5ef0adece0474e6,60dc24d21c1202faf8b7c3cb,5,3,1,6,10,1,10,4,2,8,2,4
6/30/21 2:04,6/30/21 2:11,IP Address,,100,447,TRUE,6/30/21 2:11,R_2ZQCm378bgAmvXt,,,,,,,anonymous,EN,I consent. Begin the study.,1,0,1,1,,,,,1,1,,,1,1,,,0.862,1,0.549,0.565,,,,,1,0.98,54,Female,Yes.,60c6906540d3bc4eed4c35a0,60db29b0e5ef0adece0474e6,60dc257cf9f39bcc4c992282,3,2,5,7,5,7,9,3,8,4,2,6
6/30/21 2:04,6/30/21 2:12,IP Address,,100,500,TRUE,6/30/21 2:12,R_2B3gYkp6fJtG3gq,,,,,,,anonymous,EN,I consent. Begin the study.,1,0,0.622,0.965,,,0.475,1,,,,,1,1,,,0.516,0.908,,,0.518,0.897,0.712,0.827,,,36,Female,Yes.,5fe0d610dd8cf1a331961cbe,60db29b0e5ef0adece0474e6,60dc2583b222b66ab93f3b73,3,7,4,8,6,3,5,9,2,6,9,7
6/30/21 2:04,6/30/21 2:12,IP Address,,100,518,TRUE,6/30/21 2:12,R_1mCKt1HhfBfGMa1,,,,,,,anonymous,EN,I consent. Begin the study.,1,0,0.454,0.342,,,,,1,1,0.907,0.838,,,1,1,,,,,1,1,1,1,,,31,Female,Yes.,608f7a9f4b73593aa6d2164c,60db29b0e5ef0adece0474e6,60dc257cf8f4e5aa9dc168f4,1,3,7,8,7,9,10,10,7,5,10,7
6/30/21 2:04,6/30/21 2:13,IP Address,,100,546,TRUE,6/30/21 2:13,R_2Vxor7M3rCd2353,,,,,,,anonymous,EN,I consent. Begin the study.,1,0,,,0.881,0.718,,,0.964,0.235,,,1,1,,,0.79,0.276,,,0.859,0.378,1,1,,,54,Male,Yes.,5e1efdb3a8c111230db526ff,60db29b0e5ef0adece0474e6,60dc258f189814dd519b2338,4,10,2,5,9,1,8,2,6,2,10,10
6/30/21 2:06,6/30/21 2:13,IP Address,,100,472,TRUE,6/30/21 2:13,R_2zpRgCPZ9Taprny,,,,,,,anonymous,EN,I consent. Begin the study.,1,0,,,1,0.817,0.751,0.645,,,1,0.755,,,0.777,0.589,,,0.663,0.593,,,,,1,0.839,22,Female,Yes.,5b5c8d4e10aec90001ed4bee,60db29b0e5ef0adece0474e6,60dc25e8ce620952aaefdb64,2,4,5,7,5,7,3,6,8,1,2,2
6/30/21 2:03,6/30/21 2:15,IP Address,,100,675,TRUE,6/30/21 2:15,R_57rISX50eaiBn3z,,,,,,,anonymous,EN,I consent. Begin the study.,1,0,,,1,1,,,0.77,1,,,1,1,,,1,1,0.776,1,,,1,1,,,29,Male,Yes.,6074b929f753216d88c77e88,60db29b0e5ef0adece0474e6,60dc25595c4dbc114ac71358,5,9,1,1,2,4,6,3,8,8,1,4
6/30/21 2:06,6/30/21 2:15,IP Address,,100,503,TRUE,6/30/21 2:15,R_1FPNvcyEs1erlB9,,,,,,,anonymous,EN,I consent. Begin the study.,1,0,,,0.624,0.682,,,0.551,0.592,,,0.646,0.689,0.583,0.599,,,0.555,0.532,,,0.908,0.776,,,53,Male,Yes.,5b9217c162766e00012bb9c6,60db29b0e5ef0adece0474e6,60dc26192cb2d1230666f07a,2,2,4,4,5,10,7,5,7,7,4,7
6/30/21 2:07,6/30/21 2:16,IP Address,,100,511,TRUE,6/30/21 2:16,R_1EXuAlIpVdSAS9f,,,,,,,anonymous,EN,I consent. Begin the study.,1,0,0.496,1,,,0.5,1,,,1,1,,,0.515,1,,,,,1,1,,,1,1,37,Male,Yes.,5f91087b3423d9228eb9cff2,60db29b0e5ef0adece0474e6,60dc2638ecc6d684f9f582af,2,5,10,3,5,3,3,4,4,2,4,8
6/30/21 2:09,6/30/21 2:16,IP Address,,100,451,TRUE,6/30/21 2:16,R_1ml2rIONGXZ70EW,,,,,,,anonymous,EN,I consent. Begin the study.,1,0,,,1,1,1,1,,,,,1,1,1,1,,,1,1,,,,,1,1,27,Male,Yes.,5f91a4aeb9f8bc031e8c27c9,60db29b0e5ef0adece0474e6,60dc26556d08bca9b7510d42,4,4,8,5,10,8,7,2,5,1,10,6
6/30/21 2:13,6/30/21 2:17,IP Address,,100,282,TRUE,6/30/21 2:17,R_3NQIh0DTfU4aMqV,,,,,,,anonymous,EN,I consent. Begin the study.,1,0,,,0.565,0.799,0.607,0.885,,,0.608,0.844,,,0.559,0.845,,,0.641,0.831,,,,,0.587,0.808,40,Female,Yes.,5d5c25578af5fd0001ef3aee,60db29b0e5ef0adece0474e6,60dc277aaed96d79ae2547dc,9,9,3,2,3,9,4,9,4,7,10,1
6/30/21 2:13,6/30/21 2:19,IP Address,,100,365,TRUE,6/30/21 2:19,R_2wtqZf7b9lEypDv,,,,,,,anonymous,EN,I consent. Begin the study.,1,0,,,1,1,,,1,1,1,1,,,,,1,1,1,1,,,1,1,,,25,Female,Yes.,6052e0689495b520271b3a57,60db29b0e5ef0adece0474e6,60dc27ae7ead354faa70be86,8,2,3,5,10,8,3,1,10,4,2,4
6/30/21 2:15,6/30/21 2:21,IP Address,,100,343,TRUE,6/30/21 2:21,R_1jp38H823dFSiv6,,,,,,,anonymous,EN,I consent. Begin the study.,1,0,1,1,,,0.977,1,,,1,1,,,1,1,,,1,1,,,0.976,1,,,32,Male,Yes.,60c91dcefdaa4e113f9e6a00,60db29b0e5ef0adece0474e6,60dc281310b5c1fff0634e32,1,6,5,1,6,8,1,7,1,3,9,10
6/30/21 2:19,6/30/21 2:22,IP Address,,100,216,TRUE,6/30/21 2:22,R_27cUroTP03StW6K,,,,,,,anonymous,EN,I consent. Begin the study.,1,0,0.5,0.499,,,,,0.507,0.511,0.497,0.5,,,,,0.494,0.503,0.499,0.504,,,,,0.496,0.496,29,Male,Yes.,5f6f4ae8796bee4c3f824545,60db29b0e5ef0adece0474e6,60dc29046ac2f356e8399339,1,10,10,7,1,6,9,3,4,7,8,3
6/30/21 2:17,6/30/21 2:23,IP Address,,100,345,TRUE,6/30/21 2:23,R_SUXTDmQ64kmW1qh,,,,,,,anonymous,EN,I consent. Begin the study.,1,0,0.731,0.6,,,,,0.297,0.562,0.799,0.893,,,,,0.387,0.628,0.793,0.759,,,,,0.342,0.683,20,Female,Yes.,60dbdcae2b7d4cbb2e4f4dd2,60db29b0e5ef0adece0474e6,60dc289c7e2eca69d8acb949,3,2,7,9,10,9,9,6,7,8,5,10
6/30/21 2:22,6/30/21 2:24,IP Address,,100,136,TRUE,6/30/21 2:24,R_3P6qGcsu8XqG35X,,,,,,,anonymous,EN,I consent. Begin the study.,1,0,0.801,0.366,,,0.777,0.743,,,0.685,0.306,,,,,0.215,0.758,,,0.341,0.677,,,0.223,0.261,19,Male,Yes.,60bcfa3d9cfc3d429181e927,60db29b0e5ef0adece0474e6,60dc29bc9d5175c2b8822d36,4,2,5,8,1,6,7,2,8,3,6,2
6/30/21 2:18,6/30/21 2:25,IP Address,,100,381,TRUE,6/30/21 2:25,R_3D09LmgJfrdXWXV,,,,,,,anonymous,EN,I consent. Begin the study.,1,0,0.895,0.898,,,,,0.903,0.913,,,0.786,0.793,,,0.857,0.872,0.871,0.869,,,,,0.867,0.869,28,Female,Yes.,6046cbf2c80d28149ab74811,60db29b0e5ef0adece0474e6,60dc28d30c7cc7c07823e543,3,4,10,2,9,10,1,10,8,7,8,9
6/30/21 2:23,6/30/21 2:28,IP Address,,100,308,TRUE,6/30/21 2:28,R_0U7stIDA55aETeN,,,,,,,anonymous,EN,I consent. Begin the study.,1,0,0.718,0.973,,,,,0.741,1,1,1,,,0.813,1,,,,,0.846,0.994,,,0.848,1,41,Male,Yes.,60702b317745766755f2c33c,60db29b0e5ef0adece0474e6,60dc29caa058d5c62d15909d,4,9,9,9,8,5,5,3,7,4,3,2
6/30/21 2:19,6/30/21 2:28,IP Address,,100,552,TRUE,6/30/21 2:28,R_RVLQYT6LOaqC5BT,,,,,,,anonymous,EN,I consent. Begin the study.,1,0,0.502,1,,,,,1,1,0.5,1,,,0.51,1,,,,,1,1,,,1,1,39,Male,Yes.,5dda9b9a9d9e30a06d320ffb,60db29b0e5ef0adece0474e6,60dc28f79d44c593095412e6,9,7,4,8,9,8,2,4,10,6,5,6
6/30/21 2:08,6/30/21 2:29,IP Address,,100,1231,TRUE,6/30/21 2:29,R_3O8sCKzyAx0mB18,,,,,,,anonymous,EN,I consent. Begin the study.,1,0,,,0.161,0.954,,,0.96,1,,,1,1,,,1,1,0.948,0.9,,,0.321,1,,,28,Male,Yes.,60d2dab835e4cad9ff4ac919,60db29b0e5ef0adece0474e6,60dc2675ecb66ab47170a55b,5,4,6,7,4,10,7,3,8,6,6,9
6/30/21 2:20,6/30/21 2:29,IP Address,,100,530,TRUE,6/30/21 2:29,R_10P32JfhIRkXsEt,,,,,,,anonymous,EN,I consent. Begin the study.,1,0,,,0.61,0.782,0.617,0.793,,,0.108,0.849,,,,,0.968,0.966,,,0.338,0.754,,,0,1,71,Male,Yes.,60bc8860d04f4ac80d319a5c,60db29b0e5ef0adece0474e6,60dc2937f7f55e7ea6712b46,2,4,3,4,8,6,2,5,2,6,10,1
6/30/21 2:25,6/30/21 2:29,IP Address,,100,209,TRUE,6/30/21 2:29,R_2QM0aOMtDc2rfyC,,,,,,,anonymous,EN,I consent. Begin the study.,1,0,,,0.5,0.5,,,0.632,0.654,,,0.818,0.724,,,0.649,0.955,0.631,0.669,,,0.244,0.701,,,30,Male,Yes.,60a8dcb123a4d5a61b07afe1,60db29b0e5ef0adece0474e6,60dc2a51859ec7a5e55c944a,7,5,8,5,5,8,9,6,3,3,7,8
6/30/21 2:21,6/30/21 2:29,IP Address,,100,467,TRUE,6/30/21 2:29,R_573QuKDZ1z5zfQ5,,,,,,,anonymous,EN,I consent. Begin the study.,1,0,,,1,1,,,1,1,1,1,,,,,1,1,1,1,,,,,1,1,32,Male,Yes.,5f9b716a133b87397b56a7e5,60db29b0e5ef0adece0474e6,60dc29895298d5af4b64a248,4,4,8,1,7,9,3,7,10,1,2,1
6/30/21 2:22,6/30/21 2:30,IP Address,,100,461,TRUE,6/30/21 2:30,R_1LbqIeiXKJ7rN6s,,,,,,,anonymous,EN,I consent. Begin the study.,1,0,0.503,0.91,,,0.497,0.874,,,,,0.783,0.814,0.503,0.914,,,0.503,0.857,,,0.501,0.941,,,42,Female,Yes.,609aaf17095901cfa11e2680,60db29b0e5ef0adece0474e6,60dc29badbbf52fe94a845c5,2,7,3,8,4,2,4,8,7,9,6,9
6/30/21 2:17,6/30/21 2:32,IP Address,,100,877,TRUE,6/30/21 2:32,R_cUaTIwZzc5pJh8R,,,,,,,anonymous,EN,I consent. Begin the study.,1,0,1,1,,,,,1,1,,,1,1,1,1,,,,,1,1,1,1,,,33,Male,Yes.,60d0727e8aa0d9c716ab891d,60db29b0e5ef0adece0474e6,60dc2886fc8c1a2ac4375119,10,2,8,2,1,5,10,7,4,3,1,9
6/30/21 2:19,6/30/21 2:32,IP Address,,100,789,TRUE,6/30/21 2:32,R_2curgs5jqcsH0u7,,,,,,,anonymous,EN,I consent. Begin the study.,1,0,,,1,1,,,0.749,1,,,0.785,1,,,1,1,0.744,1,,,0.761,1,,,38,Female,Yes.,60c0b5d3e2292f7a711dfaa1,60db29b0e5ef0adece0474e6,60dc28e68d7e807c86dd21c7,9,6,3,1,9,8,9,2,2,5,1,7
6/30/21 2:24,6/30/21 2:32,IP Address,,100,477,TRUE,6/30/21 2:32,R_2B9b5HIn0TFPUdp,,,,,,,anonymous,EN,I consent. Begin the study.,1,0,0.751,0.9,,,,,0.437,0.787,0.741,0.834,,,,,0.352,0.81,0.496,0.968,,,0.362,0.849,,,27,Male,Yes.,5fe3e6dca60b5b13163ad45d,60db29b0e5ef0adece0474e6,60dc2a237d96a4b8deaf7b3e,1,9,4,1,3,1,9,5,1,1,6,1
6/30/21 2:30,6/30/21 2:33,IP Address,,100,187,TRUE,6/30/21 2:33,R_2OIn3eN0WvoshIM,,,,,,,anonymous,EN,I consent. Begin the study.,1,0,1,1,,,1,1,,,,,0,1,0.259,0.797,,,1,1,,,,,0,1,39,Male,Yes.,60ce7d3fa254a131dc816642,60db29b0e5ef0adece0474e6,60dc2b8a993b0479d6c3d7af,3,10,5,9,1,10,8,1,1,6,10,1
6/30/21 2:30,6/30/21 2:33,IP Address,,100,151,TRUE,6/30/21 2:33,R_2VqjdUohMUEqmhW,,,,,,,anonymous,EN,I consent. Begin the study.,1,0,,,0.783,0.621,0.504,0.348,,,,,0.255,0.393,0.73,0.849,,,,,0.673,0.616,0.485,0.377,,,47,Female,Yes.,5f7fa179f8baa717a6aca470,60db29b0e5ef0adece0474e6,60dc26e67f95b9253ee5c55f,8,1,6,2,1,9,9,6,7,7,5,10
6/30/21 2:22,6/30/21 2:34,IP Address,,100,682,TRUE,6/30/21 2:34,R_1q3AurO83V8YYSV,,,,,,,anonymous,EN,I consent. Begin the study.,1,0,,,0.993,0.031,,,0,0.315,0.505,0.879,,,0.5,0.9,,,,,0,0.198,,,0,0.269,32,Female,Yes.,60dbf6f5a1694ed71ee0fd7f,60db29b0e5ef0adece0474e6,60dc29d764386b6c44cc5056,10,4,9,7,7,5,2,6,2,1,2,3
6/30/21 2:30,6/30/21 2:34,IP Address,,100,257,TRUE,6/30/21 2:34,R_1qUGrighuTtoNMr,,,,,,,anonymous,EN,I consent. Begin the study.,1,0,0.766,1,,,0.665,0.944,,,0.583,0.875,,,0.594,0.865,,,,,0.889,1,0.534,0.885,,,55,Male,Yes.,5807a64c357e890001dd0ab6,60db29b0e5ef0adece0474e6,60dc2b95f6ee6fda8dfacb5e,2,4,7,7,1,2,3,7,6,10,4,2
6/30/21 2:24,6/30/21 2:35,IP Address,,100,674,TRUE,6/30/21 2:35,R_3MuhHmAyJd7LJTW,,,,,,,anonymous,EN,I consent. Begin the study.,1,0,,,1,1,,,1,1,1,1,,,,,1,1,1,1,,,,,0.869,0.867,28,Female,Yes.,60498912c8595ee29d1d54b5,60db29b0e5ef0adece0474e6,60dc2a09979938aa0ada8109,7,8,10,10,6,6,8,5,10,1,1,7
6/30/21 2:23,6/30/21 2:35,IP Address,,100,711,TRUE,6/30/21 2:35,R_10JmEsZ0mITFmCA,,,,,,,anonymous,EN,I consent. Begin the study.,1,0,,,1,1,,,1,1,,,0,1,,,1,1,,,1,1,0,1,,,35,Female,Yes.,60d37da1eee68bf51c8b0d99,60db29b0e5ef0adece0474e6,60dc29043c8bc8c367bf0c56,9,6,5,9,8,7,10,4,4,9,6,1
6/30/21 2:29,6/30/21 2:36,IP Address,,100,422,TRUE,6/30/21 2:36,R_SZAqsJYaIEdbR8R,,,,,,,anonymous,EN,I consent. Begin the study.,1,0,0.669,0.821,,,,,0.5,1,0.5,1,,,,,1,1,0.638,0.841,,,0.5,1,,,73,Female,Yes.,606f0a1dbfc32d7fe5866ff9,60db29b0e5ef0adece0474e6,60dc2b45fa4ca63bf0dc0a0d,7,5,7,4,7,7,5,1,6,5,9,8
6/30/21 2:30,6/30/21 2:39,IP Address,,100,537,TRUE,6/30/21 2:39,R_2V8c1y9KGIk0d9S,,,,,,,anonymous,EN,I consent. Begin the study.,1,0,1,0.992,,,0.991,0.995,,,,,0.965,0.988,,,0.984,0.963,0.64,0.987,,,,,0.929,0.988,31,Male,Yes.,60d03d720cb1e55ad8fcb8bd,60db29b0e5ef0adece0474e6,60dc2baaaed96d79ae2547ed,9,4,6,3,3,2,2,10,1,2,8,4
6/30/21 2:30,6/30/21 2:39,IP Address,,100,543,TRUE,6/30/21 2:39,R_1IyqMCf35x43NdK,,,,,,,anonymous,EN,I consent. Begin the study.,1,0,,,0.999,0.987,1,1,,,,,0.871,0.978,0.922,0.936,,,0.691,0.665,,,,,0.994,0.994,30,Male,Yes.,60d06e7b8ef0450a7ffe01a4,60db29b0e5ef0adece0474e6,60dc2ba8fbaaf0aa7dc8a353,8,6,9,6,4,1,9,3,3,2,6,2
6/30/21 2:32,6/30/21 2:39,IP Address,,100,468,TRUE,6/30/21 2:39,R_1rpupZ9VjinWcl3,,,,,,,anonymous,EN,I consent. Begin the study.,1,0,0.094,1,,,,,0.738,0.9,0.862,0.958,,,,,0.968,0.972,,,0.51,1,,,0.277,1,59,Male,Yes.,5ddef2e6929d5de6f1050f1c,60db29b0e5ef0adece0474e6,60dc2bf7f9f39bcc4c9922b8,10,8,7,8,9,8,9,3,5,3,7,10
6/30/21 2:39,6/30/21 2:40,IP Address,,100,83,TRUE,6/30/21 2:40,R_0kTCADBb9ttL9EB,,,,,,,anonymous,EN,I consent. Begin the study.,1,0,,,0.399,0.67,0.795,0.3,,,,,0.708,0.696,,,0.662,0.566,0.806,0.363,,,,,0.721,0.402,34,Male,Yes.,60c2f4f2d02f4c80e819b75b,60db29b0e5ef0adece0474e6,60dc2da1a0fcba19e5013db2,4,9,5,8,10,8,10,10,9,1,7,3
6/30/21 2:39,6/30/21 2:40,IP Address,,100,88,TRUE,6/30/21 2:40,R_3pkWf1laXufJhZB,,,,,,,anonymous,EN,I consent. Begin the study.,1,0,0.652,0.425,,,0.749,0.226,,,,,0.664,0.391,,,0.878,0.324,0.624,0.448,,,0.756,0.421,,,34,Male,Yes.,60c2ee06b6e0424da03f3d83,60db29b0e5ef0adece0474e6,60dc2db9c9cee75610333aee,6,4,5,1,2,6,10,3,8,5,9,5
6/30/21 2:25,6/30/21 2:42,IP Address,,100,1003,TRUE,6/30/21 2:42,R_3QVSeIavyNv3cJP,,,,,,,anonymous,EN,I consent. Begin the study.,1,0,0.87,1,,,,,1,1,,,0.946,1,0.472,1,,,0.976,1,,,,,0.954,1,35,Male,Yes.,60d2387a79cac3e8fc111e37,60db29b0e5ef0adece0474e6,60dc2a73891a1c50479a4f81,4,6,7,1,5,5,5,1,2,3,6,6
6/30/21 2:35,6/30/21 2:42,IP Address,,100,447,TRUE,6/30/21 2:42,R_1Ej51003v34mBuR,,,,,,,anonymous,EN,I consent. Begin the study.,1,0,,,1,1,1,1,,,,,1,1,0.615,0.879,,,,,0.761,0.661,,,1,1,38,Female,Yes.,608bfa04767191aa4d57bfd8,60db29b0e5ef0adece0474e6,60dc2cbbc936b60767b21c22,8,6,3,10,6,8,4,6,3,5,5,1
6/30/21 2:35,6/30/21 2:42,IP Address,,100,452,TRUE,6/30/21 2:42,R_2f8sM0jFVv1qUrJ,,,,,,,anonymous,EN,I consent. Begin the study.,1,0,0.49,0.362,,,,,1,0.823,0.485,0.314,,,1,0.97,,,,,1,0.858,,,1,0.868,19,Male,Yes.,609f5db040e9a30a6fb2c12a,60db29b0e5ef0adece0474e6,60dc2cbab0c4eaa32e391da4,3,5,6,9,2,3,1,10,6,9,9,3
